dam,idcth,idcth_liq,idctqh,idctqh_liq,idc3h,idc3h_vol,idc3qh,idc3qh_vol,ida1,ida1_vol,ida2,ida2_vol,ida3,ida3_vol,temp_1,irradiation_1,net_load,net_load_prog,temp_2,irradiation_2,ts_start,ts_end
113.36,113.463672,54.85,70.110896,45.575,106.339621,21.775,59.194608,44.425,93.3,6.925,115.0,15.275,,,20.6,0.0,,3861.25,20.6,0.0,2025-06-13 23:45:00,2025-06-14 00:00:00
113.36,113.463672,54.85,115.358742,19.175,106.339621,21.775,114.27975,18.05,111.18,5.025,119.36,4.0,,,20.9,0.0,,3911.62,20.9,0.0,2025-06-13 23:30:00,2025-06-13 23:45:00
113.36,113.463672,54.85,123.277821,17.275,106.339621,21.775,121.857855,16.9,121.07,5.25,125.0,4.0,,,21.3,0.0,,3973.13,21.3,0.0,2025-06-13 23:15:00,2025-06-13 23:30:00
113.36,113.463672,54.85,132.133865,41.9,106.339621,21.775,120.364547,33.15,135.1,5.75,130.0,23.7,,,21.85,0.0,,4045.79,21.85,0.0,2025-06-13 23:00:00,2025-06-13 23:15:00
132.12,125.343417,58.825,90.220705,41.3,115.632583,29.9,86.637078,38.0,109.01,6.475,115.74,3.5,,,22.6,0.0,,4129.01,22.6,0.0,2025-06-13 22:45:00,2025-06-13 23:00:00
132.12,125.343417,58.825,108.18052,34.85,115.632583,29.9,105.186396,29.35,116.74,4.15,120.81,3.5,,,23.5,0.0,,4220.5,23.5,0.0,2025-06-13 22:30:00,2025-06-13 22:45:00
132.12,125.343417,58.825,129.94896,33.525,115.632583,29.9,119.043793,20.1,138.79,3.475,139.85,9.175,,,24.35,0.0,,4319.69,24.35,0.0,2025-06-13 22:15:00,2025-06-13 22:30:00
132.12,125.343417,58.825,161.981693,31.525,115.632583,29.9,144.744548,19.4,159.98,3.575,159.56,7.125,,,25.0,0.0,,4426.57,25.0,0.0,2025-06-13 22:00:00,2025-06-13 22:15:00
150.52,171.185392,96.85,106.475307,49.35,167.259558,48.675,87.344365,34.7,116.96,6.25,130.25,13.2,,,25.3,0.0,,4548.16,25.3,0.0,2025-06-13 21:45:00,2025-06-13 22:00:00
150.52,171.185392,96.85,116.947777,38.025,167.259558,48.675,106.051519,37.35,130.25,5.875,137.67,10.0,,,25.4,0.0,,4636.66,25.4,0.0,2025-06-13 21:30:00,2025-06-13 21:45:00
150.52,171.185392,96.85,215.692897,20.125,167.259558,48.675,224.216079,14.475,149.45,4.125,180.8,6.925,,,25.4,0.0,,4700.28,25.4,0.0,2025-06-13 21:15:00,2025-06-13 21:30:00
150.52,171.185392,96.85,231.091741,26.225,167.259558,48.675,242.785975,18.7,159.72,4.45,182.53,6.625,,,25.55,0.0,,4739.01,25.55,0.0,2025-06-13 21:00:00,2025-06-13 21:15:00
174.42,215.010318,124.6,200.473938,49.625,212.229709,33.525,172.260614,25.65,196.11,6.05,192.85,8.375,,,25.8,0.0,,4760.41,25.8,0.0,2025-06-13 20:45:00,2025-06-13 21:00:00
174.42,215.010318,124.6,230.042759,46.15,212.229709,33.525,238.079336,26.75,174.97,6.65,189.13,4.625,,,26.15,10.519664,,4794.65,26.15,10.519664,2025-06-13 20:30:00,2025-06-13 20:45:00
174.42,215.010318,124.6,206.467306,46.575,212.229709,33.525,210.106283,26.775,162.58,7.975,162.12,7.275,,,26.5,23.337349,,4849.28,26.5,23.337349,2025-06-13 20:15:00,2025-06-13 20:30:00
174.42,215.010318,124.6,239.569406,68.7,212.229709,33.525,294.619001,33.55,157.23,7.525,167.23,10.925,,,26.75,36.644447,,4924.31,26.75,36.644447,2025-06-13 20:00:00,2025-06-13 20:15:00
138.14,177.786896,177.4,345.069988,55.275,185.143968,95.05,419.95689,47.2,193.64,6.3,269.87,12.275,,,26.9,51.993416,,5011.54,26.9,51.993416,2025-06-13 19:45:00,2025-06-13 20:00:00
138.14,177.786896,177.4,217.561304,75.925,185.143968,95.05,247.522564,38.7,151.85,5.675,213.75,13.025,,,27.0,67.685356,,5078.2,27.0,67.685356,2025-06-13 19:30:00,2025-06-13 19:45:00
138.14,177.786896,177.4,158.20736,63.525,185.143968,95.05,167.119343,46.075,112.99,6.325,134.0,12.975,,,27.1,83.773895,,5116.1,27.1,83.773895,2025-06-13 19:15:00,2025-06-13 19:30:00
138.14,177.786896,177.4,111.52577,113.6,185.143968,95.05,98.664421,87.875,102.04,6.575,125.36,22.15,,,27.2,112.03677,,5125.24,27.2,112.03677,2025-06-13 19:00:00,2025-06-13 19:15:00
87.17,125.118906,178.725,233.303217,209.375,124.822564,107.825,247.215091,170.925,181.62,8.425,206.94,9.575,,,27.3,150.58153,,5110.97,27.3,150.58153,2025-06-13 18:45:00,2025-06-13 19:00:00
87.17,125.118906,178.725,151.527982,130.225,124.822564,107.825,140.021599,85.175,112.36,9.65,134.29,6.275,,,27.4,195.08899,,5094.7,27.4,195.08899,2025-06-13 18:30:00,2025-06-13 18:45:00
87.17,125.118906,178.725,89.251935,127.125,124.822564,107.825,86.034139,101.525,97.86,16.45,91.09,10.8,,,27.5,243.92471,,5081.77,27.5,243.92471,2025-06-13 18:15:00,2025-06-13 18:30:00
87.17,125.118906,178.725,67.538933,207.95,124.822564,107.825,66.097905,122.95,36.96,12.1,62.02,14.7,,,27.6,296.74194,,5072.18,27.6,296.74194,2025-06-13 18:00:00,2025-06-13 18:15:00
87.09,97.988857,148.75,156.173985,325.325,96.849595,66.675,156.928107,133.45,161.89,8.3,126.87,54.725,,,27.65,351.79352,,5064.4,27.65,351.79352,2025-06-13 17:45:00,2025-06-13 18:00:00
87.09,97.988857,148.75,130.209426,166.9,96.849595,66.675,122.349454,100.85,121.56,10.7,109.12,27.9,,,27.75,406.92676,,5052.29,27.75,406.92676,2025-06-13 17:30:00,2025-06-13 17:45:00
87.09,97.988857,148.75,68.821613,152.25,96.849595,66.675,68.88388,98.825,63.56,10.175,55.19,14.075,,,27.8,459.22836,,5034.32,27.8,459.22836,2025-06-13 17:15:00,2025-06-13 17:30:00
87.09,97.988857,148.75,41.647196,185.75,96.849595,66.675,42.232288,89.025,49.1,13.0,20.0,13.975,,,27.8,509.16583,,5010.49,27.8,509.16583,2025-06-13 17:00:00,2025-06-13 17:15:00
39.65,38.341645,198.325,132.970799,203.725,32.02262,78.525,138.051031,110.3,124.32,20.975,67.76,62.15,,,27.75,558.4812,,4982.11,27.75,558.4812,2025-06-13 16:45:00,2025-06-13 17:00:00
39.65,38.341645,198.325,46.107449,120.625,32.02262,78.525,42.42358,82.325,90.5,22.9,33.15,37.8,,,27.65,608.5424,,4954.49,27.65,608.5424,2025-06-13 16:30:00,2025-06-13 16:45:00
39.65,38.341645,198.325,4.614273,114.275,32.02262,78.525,2.557362,78.4,31.99,22.825,3.52,13.575,,,27.55,657.6873,,4928.94,27.55,657.6873,2025-06-13 16:15:00,2025-06-13 16:30:00
39.65,38.341645,198.325,-9.902253,159.35,32.02262,78.525,-17.332041,100.8,30.1,25.325,-2.45,10.25,,,27.45,706.10187,,4905.46,27.45,706.10187,2025-06-13 16:00:00,2025-06-13 16:15:00
31.17,10.776364,216.875,38.918432,83.45,7.87661,160.95,37.800936,88.075,69.8,7.7,25.62,63.1,,,27.35,752.1738,,4884.25,27.35,752.1738,2025-06-13 15:45:00,2025-06-13 16:00:00
31.17,10.776364,216.875,20.254703,79.575,7.87661,160.95,11.040394,62.05,26.68,10.15,2.5,42.75,,,27.2,796.6212,,4866.09,27.2,796.6212,2025-06-13 15:30:00,2025-06-13 15:45:00
31.17,10.776364,216.875,-0.642544,88.55,7.87661,160.95,-0.622545,80.15,0.0,8.175,0.65,26.5,,,27.1,839.1683,,4851.19,27.1,839.1683,2025-06-13 15:15:00,2025-06-13 15:30:00
31.17,10.776364,216.875,-7.094174,106.575,7.87661,160.95,-7.323406,74.925,0.0,8.55,0.65,26.25,,,27.0,877.8728,,4839.54,27.0,877.8728,2025-06-13 15:00:00,2025-06-13 15:15:00
5.9,0.216938,203.225,6.830747,93.225,-2.54789,185.275,-0.810252,86.3,25.65,6.3,0.0,12.675,,,26.95,914.99,,4830.47,26.95,914.99,2025-06-13 14:45:00,2025-06-13 15:00:00
5.9,0.216938,203.225,-0.945566,51.475,-2.54789,185.275,-2.354057,54.775,3.37,5.025,0.0,2.9,,,26.95,947.99133,,4821.33,26.95,947.99133,2025-06-13 14:30:00,2025-06-13 14:45:00
5.9,0.216938,203.225,-1.380464,43.425,-2.54789,185.275,-3.286556,24.975,-14.41,9.1,0.0,8.875,,,26.9,977.6767,,4811.47,26.9,977.6767,2025-06-13 14:15:00,2025-06-13 14:30:00
5.9,0.216938,203.225,-2.710367,62.75,-2.54789,185.275,-3.722486,18.2,-19.43,9.425,0.0,9.025,,,26.8,1004.40424,,4800.87,26.8,1004.40424,2025-06-13 14:00:00,2025-06-13 14:15:00
0.01,-0.307797,200.225,-3.414671,37.475,-2.174533,146.675,-2.898473,46.35,-12.79,10.225,0.0,2.75,,,26.6,1024.79,,4788.86,26.6,1024.79,2025-06-13 13:45:00,2025-06-13 14:00:00
0.01,-0.307797,200.225,-0.161596,28.85,-2.174533,146.675,-1.526326,30.35,-9.26,9.975,0.0,3.5,,,26.35,1041.8688,,4772.75,26.35,1041.8688,2025-06-13 13:30:00,2025-06-13 13:45:00
0.01,-0.307797,200.225,2.124191,25.875,-2.174533,146.675,0.80781,18.95,-3.34,9.125,0.0,6.425,,,26.05,1052.2013,,4751.87,26.05,1052.2013,2025-06-13 13:15:00,2025-06-13 13:30:00
0.01,-0.307797,200.225,0.204027,28.475,-2.174533,146.675,-0.509687,26.425,-1.98,9.1,0.65,1.425,,,25.75,1057.2621,,4726.22,25.75,1057.2621,2025-06-13 13:00:00,2025-06-13 13:15:00
1.5,2.296568,174.925,-8.424435,49.3,0.517109,144.275,-9.680261,57.275,-16.24,6.775,0.65,2.95,,,25.4,1057.4949,,4697.97,25.4,1057.4949,2025-06-13 12:45:00,2025-06-13 13:00:00
1.5,2.296568,174.925,-3.019253,37.15,0.517109,144.275,-4.138592,49.725,-9.96,6.05,1.38,2.0,,,25.05,1053.0013,,4675.74,25.05,1053.0013,2025-06-13 12:30:00,2025-06-13 12:45:00
1.5,2.296568,174.925,-1.001594,57.625,0.517109,144.275,-1.386918,68.725,3.05,4.5,1.83,2.35,,,24.7,1042.1367,,4661.72,24.7,1042.1367,2025-06-13 12:15:00,2025-06-13 12:30:00
1.5,2.296568,174.925,16.697011,53.025,0.517109,144.275,16.352181,45.725,10.0,5.025,5.5,2.825,,,24.4,1026.5924,,4655.9,24.4,1026.5924,2025-06-13 12:00:00,2025-06-13 12:15:00
0.03,6.537613,161.925,-1.963097,58.9,4.089565,161.625,-1.354459,59.2,-19.8,6.55,-2.58,6.7,,,24.2,1006.02686,3625.88,4660.3,24.2,1006.02686,2025-06-13 11:45:00,2025-06-13 12:00:00
0.03,6.537613,161.925,-0.130653,57.35,4.089565,161.625,-0.004983,62.3,-5.32,3.025,0.66,3.0,,,24.0,982.2066,3660.86,4683.04,24.0,982.2066,2025-06-13 11:30:00,2025-06-13 11:45:00
0.03,6.537613,161.925,8.934701,76.775,4.089565,161.625,7.351136,78.5,4.65,2.375,3.67,3.55,,,23.85,953.1941,3639.9,4726.13,23.85,953.1941,2025-06-13 11:15:00,2025-06-13 11:30:00
0.03,6.537613,161.925,19.325469,66.625,4.089565,161.625,13.991145,56.75,10.0,4.45,25.85,10.75,,,23.65,920.9342,3686.8,4789.58,23.65,920.9342,2025-06-13 11:00:00,2025-06-13 11:15:00
4.68,9.551204,186.275,-32.652358,130.775,7.785681,159.775,-28.49173,88.0,-21.47,9.225,-21.58,9.325,,,23.4,884.1854,3693.86,4865.63,23.4,884.1854,2025-06-13 10:45:00,2025-06-13 11:00:00
4.68,9.551204,186.275,-5.463196,84.55,7.785681,159.775,-3.415288,39.375,-3.82,11.175,-4.44,4.875,,,23.1,845.37744,3694.68,4923.21,23.1,845.37744,2025-06-13 10:30:00,2025-06-13 10:45:00
4.68,9.551204,186.275,25.469653,60.8,7.785681,159.775,22.032872,30.725,18.55,4.6,15.95,1.9,,,22.75,802.7252,3693.04,4954.56,22.75,802.7252,2025-06-13 10:15:00,2025-06-13 10:30:00
4.68,9.551204,186.275,49.153739,88.175,7.785681,159.775,49.821522,43.025,56.5,7.8,38.97,6.375,,,22.45,758.6044,3761.68,4959.69,22.45,758.6044,2025-06-13 10:00:00,2025-06-13 10:15:00
40.14,43.956121,107.925,-5.022701,149.5,41.081012,103.0,-7.696984,70.975,-2.01,8.9,-2.98,12.325,,,22.1,712.25885,3767.72,4943.22,22.1,712.25885,2025-06-13 09:45:00,2025-06-13 10:00:00
40.14,43.956121,107.925,36.355141,103.4,41.081012,103.0,42.945704,81.825,22.87,11.85,22.98,5.25,,,21.75,663.9568,3775.67,4923.71,21.75,663.9568,2025-06-13 09:30:00,2025-06-13 09:45:00
40.14,43.956121,107.925,77.122266,91.2,41.081012,103.0,59.390337,38.5,58.0,4.175,64.18,6.0,,,21.4,614.5391,3760.54,4905.78,21.4,614.5391,2025-06-13 09:15:00,2025-06-13 09:30:00
40.14,43.956121,107.925,102.024328,169.3,41.081012,103.0,77.107709,31.325,114.04,7.7,76.6,3.7,,,21.1,564.56433,3755.69,4889.43,21.1,564.56433,2025-06-13 09:00:00,2025-06-13 09:15:00
76.13,86.873606,75.75,30.396307,184.075,93.851479,59.125,53.787343,48.175,41.47,12.525,44.06,9.05,,,20.8,513.85144,3799.83,4873.27,20.8,513.85144,2025-06-13 08:45:00,2025-06-13 09:00:00
76.13,86.873606,75.75,54.285099,95.675,93.851479,59.125,73.158546,63.975,70.02,12.625,71.88,9.725,,,20.5,463.72568,3846.94,4851.7,20.5,463.72568,2025-06-13 08:30:00,2025-06-13 08:45:00
76.13,86.873606,75.75,95.458672,115.75,93.851479,59.125,87.300961,39.0,85.45,4.675,81.99,12.675,,,20.25,412.85464,3900.91,4823.32,20.25,412.85464,2025-06-13 08:15:00,2025-06-13 08:30:00
76.13,86.873606,75.75,138.961691,198.325,93.851479,59.125,146.685059,50.65,107.21,9.25,108.07,5.875,,,20.0,362.5263,3908.03,4788.12,20.0,362.5263,2025-06-13 08:00:00,2025-06-13 08:15:00
87.07,96.92892,80.975,49.756668,200.775,106.004402,56.45,85.736554,48.825,74.09,16.525,77.47,11.325,,,19.8,312.1586,3886.63,4748.81,19.8,312.1586,2025-06-13 07:45:00,2025-06-13 08:00:00
87.07,96.92892,80.975,68.303015,76.4,106.004402,56.45,97.366275,44.3,105.08,17.925,89.0,9.325,,,19.6,263.1008,3971.22,4716.26,19.6,263.1008,2025-06-13 07:30:00,2025-06-13 07:45:00
87.07,96.92892,80.975,131.257802,102.1,106.004402,56.45,127.84323,55.725,109.41,13.0,103.13,7.0,,,19.4,215.68462,4008.51,4693.17,19.4,215.68462,2025-06-13 07:15:00,2025-06-13 07:30:00
87.07,96.92892,80.975,147.770346,182.475,106.004402,56.45,144.543379,53.625,122.48,4.625,112.33,6.575,,,19.2,170.46786,4098.16,4679.53,19.2,170.46786,2025-06-13 07:00:00,2025-06-13 07:15:00
100.12,88.955753,87.525,71.166721,134.475,91.902927,93.525,91.952043,79.875,117.48,17.25,94.08,20.5,,,18.95,128.34956,4107.22,4674.67,18.95,128.34956,2025-06-13 06:45:00,2025-06-13 07:00:00
100.12,88.955753,87.525,85.427162,50.55,91.902927,93.525,96.338197,52.3,111.28,14.875,99.73,19.0,,,18.7,90.20471,4182.85,4675.84,18.7,90.20471,2025-06-13 06:30:00,2025-06-13 06:45:00
100.12,88.955753,87.525,101.39693,67.85,91.902927,93.525,101.130075,46.175,107.4,11.125,90.88,13.75,,,18.5,76.087685,4216.88,4682.36,18.5,76.087685,2025-06-13 06:15:00,2025-06-13 06:30:00
100.12,88.955753,87.525,101.928605,124.95,91.902927,93.525,115.899457,53.0,104.97,12.0,83.09,19.05,,,18.35,61.298306,4304.3,4694.23,18.35,61.298306,2025-06-13 06:00:00,2025-06-13 06:15:00
93.44,84.846177,42.825,103.247073,58.625,94.312336,29.85,114.832673,29.175,96.96,10.7,103.4,3.725,,,18.35,46.112705,4356.03,4707.74,18.35,46.112705,2025-06-13 05:45:00,2025-06-13 06:00:00
93.44,84.846177,42.825,95.491152,32.075,94.312336,29.85,104.269503,19.125,94.52,10.2,103.2,4.0,,,18.4,31.233309,4474.82,4708.09,18.4,31.233309,2025-06-13 05:30:00,2025-06-13 05:45:00
93.44,84.846177,42.825,98.541165,25.3,94.312336,29.85,95.26648,17.05,90.38,10.425,103.2,3.925,,,18.5,16.160175,4518.45,4691.57,18.5,16.160175,2025-06-13 05:15:00,2025-06-13 05:30:00
93.44,84.846177,42.825,62.735837,45.05,94.312336,29.85,46.044318,26.225,95.51,10.2,89.92,9.025,,,18.65,0.9276608,4556.22,4658.19,18.65,0.9276608,2025-06-13 05:00:00,2025-06-13 05:15:00
85.95,56.196167,43.35,76.012628,45.7,39.420959,27.625,69.871179,25.65,87.53,3.8,82.96,26.75,,,18.85,0.0,4515.8,4606.61,18.85,0.0,2025-06-13 04:45:00,2025-06-13 05:00:00
85.95,56.196167,43.35,59.796755,20.4,39.420959,27.625,53.409965,14.35,97.02,3.3,78.29,16.825,,,19.05,0.0,4555.21,4531.52,19.05,0.0,2025-06-13 04:30:00,2025-06-13 04:45:00
85.95,56.196167,43.35,38.507843,5.475,39.420959,27.625,10.925507,1.725,91.73,3.3,71.74,14.55,,,19.3,0.0,4492.7,4431.59,19.3,0.0,2025-06-13 04:15:00,2025-06-13 04:30:00
85.95,56.196167,43.35,44.581688,12.325,39.420959,27.625,-3.982727,2.2,91.8,3.3,68.22,15.05,,,19.45,0.0,4412.19,4306.83,19.45,0.0,2025-06-13 04:00:00,2025-06-13 04:15:00
87.98,60.088243,65.55,48.026397,20.275,52.184546,68.025,25.714892,14.0,83.15,3.425,75.47,18.65,,,19.5,0.0,4228.41,4166.76,19.5,0.0,2025-06-13 03:45:00,2025-06-13 04:00:00
87.98,60.088243,65.55,41.583229,23.075,52.184546,68.025,3.961657,13.875,93.15,2.925,74.53,23.5,,,19.5,0.0,4177.63,4049.56,19.5,0.0,2025-06-13 03:30:00,2025-06-13 03:45:00
87.98,60.088243,65.55,42.833651,23.15,52.184546,68.025,22.700323,18.525,92.32,2.925,74.2,16.975,,,19.45,0.0,4133.47,3964.77,19.45,0.0,2025-06-13 03:15:00,2025-06-13 03:30:00
87.98,60.088243,65.55,44.766422,20.0,52.184546,68.025,30.65137,18.6,94.01,2.925,75.8,14.55,,,19.45,0.0,4109.43,3912.39,19.45,0.0,2025-06-13 03:00:00,2025-06-13 03:15:00
90.67,63.669544,66.1,55.978312,27.3,53.055255,52.75,49.887088,26.45,85.71,3.525,75.8,19.15,,,19.4,0.0,4062.39,3887.07,19.4,0.0,2025-06-13 02:45:00,2025-06-13 03:00:00
90.67,63.669544,66.1,55.781273,12.0,53.055255,52.75,47.418612,11.35,94.57,3.525,72.55,19.45,,,19.3,0.0,4022.58,3867.49,19.3,0.0,2025-06-13 02:30:00,2025-06-13 02:45:00
90.67,63.669544,66.1,58.057433,13.125,53.055255,52.75,51.071784,12.325,109.32,3.225,72.75,20.25,,,19.25,0.0,4039.55,3848.3,19.25,0.0,2025-06-13 02:15:00,2025-06-13 02:30:00
90.67,63.669544,66.1,83.61353,10.725,53.055255,52.75,83.131983,17.9,104.56,3.525,86.84,18.075,,,19.35,0.0,4027.81,3829.5,19.35,0.0,2025-06-13 02:00:00,2025-06-13 02:15:00
96.02,110.416526,44.325,82.201988,21.275,113.71178,57.0,82.171331,22.35,105.04,6.3,105.66,4.75,,,19.65,0.0,4023.03,3812.06,19.65,0.0,2025-06-13 01:45:00,2025-06-13 02:00:00
96.02,110.416526,44.325,169.482719,5.35,113.71178,57.0,169.740396,5.675,106.04,5.325,107.8,2.8,,,20.05,0.0,3986.97,3799.79,20.05,0.0,2025-06-13 01:30:00,2025-06-13 01:45:00
96.02,110.416526,44.325,139.896524,15.85,113.71178,57.0,139.943109,17.525,120.09,2.675,113.01,10.475,,,20.5,0.0,3994.24,3793.64,20.5,0.0,2025-06-13 01:15:00,2025-06-13 01:30:00
96.02,110.416526,44.325,202.508388,33.125,113.71178,57.0,202.643061,33.15,139.99,3.225,128.06,12.85,,,20.85,0.0,4017.28,3793.63,20.85,0.0,2025-06-13 01:00:00,2025-06-13 01:15:00
110.76,133.859671,79.275,101.662336,63.875,137.053618,84.075,101.693275,67.4,87.52,3.175,113.0,10.45,,,21.05,0.0,4029.05,3800.52,21.05,0.0,2025-06-13 00:45:00,2025-06-13 01:00:00
110.76,133.859671,79.275,109.185827,39.625,137.053618,84.075,109.156344,42.125,101.85,1.65,120.77,4.75,,,21.15,0.0,4044.36,3817.43,21.15,0.0,2025-06-13 00:30:00,2025-06-13 00:45:00
110.76,133.859671,79.275,166.021449,45.45,137.053618,84.075,166.04681,49.3,130.27,2.95,137.97,5.375,,,21.25,0.0,4034.99,3845.14,21.25,0.0,2025-06-13 00:15:00,2025-06-13 00:30:00
110.76,133.859671,79.275,229.35056,55.25,137.053618,84.075,229.538061,56.1,141.43,3.075,139.56,8.65,,,21.4,0.0,4089.95,3883.66,21.4,0.0,2025-06-13 00:00:00,2025-06-13 00:15:00
106.42,136.030551,99.3,104.747059,42.0,159.927563,53.35,77.318962,33.0,83.41,3.325,103.87,8.4,121.9,0.75,21.65,0.0,4108.09,3932.51,21.65,0.0,2025-06-12 23:45:00,2025-06-13 00:00:00
106.42,136.030551,99.3,118.476547,14.875,159.927563,53.35,126.545164,9.875,101.4,1.75,106.13,4.525,113.9,0.75,21.95,0.0,4179.86,3989.77,21.95,0.0,2025-06-12 23:30:00,2025-06-12 23:45:00
106.42,136.030551,99.3,158.522682,17.525,159.927563,53.35,186.31,11.325,114.65,1.75,115.21,3.125,120.85,0.575,22.25,0.0,4252.96,4054.98,22.25,0.0,2025-06-12 23:15:00,2025-06-12 23:30:00
106.42,136.030551,99.3,220.888288,46.575,159.927563,53.35,291.403134,24.25,131.58,1.75,140.99,4.15,152.4,0.75,22.5,0.0,4313.03,4128.14,22.5,0.0,2025-06-12 23:00:00,2025-06-12 23:15:00
128.44,141.0736,112.025,125.410329,23.875,164.227402,42.825,147.315471,17.225,100.2,2.75,115.0,7.45,106.93,0.6,22.65,0.0,4422.69,4209.1,22.65,0.0,2025-06-12 22:45:00,2025-06-12 23:00:00
128.44,141.0736,112.025,168.402097,19.7,164.227402,42.825,190.878259,18.675,117.0,2.25,120.0,2.825,120.0,1.35,22.8,0.0,4498.68,4297.29,22.8,0.0,2025-06-12 22:30:00,2025-06-12 22:45:00
128.44,141.0736,112.025,169.477401,18.625,164.227402,42.825,181.296403,18.35,148.98,3.25,147.77,8.25,130.71,1.75,22.9,0.0,4573.31,4392.56,22.9,0.0,2025-06-12 22:15:00,2025-06-12 22:30:00
128.44,141.0736,112.025,227.207377,40.425,164.227402,42.825,280.831427,25.925,175.09,2.25,148.78,8.425,136.0,2.125,23.1,0.0,4676.32,4494.91,23.1,0.0,2025-06-12 22:00:00,2025-06-12 22:15:00
151.49,149.378546,156.275,116.237009,43.55,160.881078,48.45,120.035799,37.975,103.45,4.0,103.73,9.25,111.93,0.85,23.4,0.0,4847.71,4603.93,23.4,0.0,2025-06-12 21:45:00,2025-06-12 22:00:00
151.49,149.378546,156.275,136.498204,16.15,160.881078,48.45,141.269587,13.925,141.27,3.575,121.2,6.75,138.25,2.05,23.75,0.0,4912.38,4690.63,23.75,0.0,2025-06-12 21:30:00,2025-06-12 21:45:00
151.49,149.378546,156.275,195.98745,19.075,160.881078,48.45,215.622992,13.95,178.82,4.45,180.7,6.625,158.5,0.875,24.15,0.0,4951.13,4754.62,24.15,0.0,2025-06-12 21:15:00,2025-06-12 21:30:00
151.49,149.378546,156.275,220.861399,26.55,160.881078,48.45,226.74832,21.875,198.99,4.225,221.37,6.625,208.8,0.875,24.45,0.0,5002.98,4795.89,24.45,0.0,2025-06-12 21:00:00,2025-06-12 21:15:00
217.97,206.23769,118.9,204.426421,41.425,190.037141,29.125,188.179849,26.65,241.42,5.25,253.87,7.075,208.47,0.075,24.7,0.0,5016.88,4821.98,24.7,0.0,2025-06-12 20:45:00,2025-06-12 21:00:00
217.97,206.23769,118.9,201.546956,32.4,190.037141,29.125,179.318186,25.225,216.54,4.75,233.96,7.45,216.55,0.375,24.85,10.42375,5037.35,4862.94,24.85,10.42375,2025-06-12 20:30:00,2025-06-12 20:45:00
217.97,206.23769,118.9,179.058698,39.625,190.037141,29.125,177.456482,34.475,192.0,4.85,196.36,7.0,199.5,0.5,25.05,25.445187,5089.13,4926.31,25.05,25.445187,2025-06-12 20:15:00,2025-06-12 20:30:00
217.97,206.23769,118.9,173.465057,55.85,190.037141,29.125,169.849209,44.3,235.08,7.45,234.62,6.7,186.27,1.0,25.2,42.57717,5174.81,5012.09,25.2,42.57717,2025-06-12 20:00:00,2025-06-12 20:15:00
180.84,176.821851,104.15,276.057792,65.2,170.730315,34.05,290.730991,34.275,266.77,5.25,285.33,11.35,264.67,0.75,25.35,59.593388,5241.35,5111.33,25.35,59.593388,2025-06-12 19:45:00,2025-06-12 20:00:00
180.84,176.821851,104.15,223.80328,53.925,170.730315,34.05,222.645108,33.275,206.98,5.325,207.54,10.975,200.0,0.45,25.55,74.725365,5326.87,5188.3,25.55,74.725365,2025-06-12 19:30:00,2025-06-12 19:45:00
180.84,176.821851,104.15,148.567144,43.75,170.730315,34.05,146.143956,25.025,143.91,4.175,157.04,5.675,169.68,0.75,25.7,88.10895,5382.21,5234.06,25.7,88.10895,2025-06-12 19:15:00,2025-06-12 19:30:00
180.84,176.821851,104.15,116.288734,147.3,170.730315,34.05,113.458194,75.325,136.1,6.325,134.77,10.3,142.41,0.95,25.85,122.98119,5433.9,5248.61,25.85,122.98119,2025-06-12 19:00:00,2025-06-12 19:15:00
121.08,133.149293,176.675,210.887794,198.35,125.916456,57.85,219.864027,96.525,204.21,10.4,153.0,23.975,132.57,9.925,26.0,165.2124,5426.78,5237.65,26.0,165.2124,2025-06-12 18:45:00,2025-06-12 19:00:00
121.08,133.149293,176.675,159.435712,146.675,125.916456,57.85,152.417506,71.6,159.13,11.425,150.55,10.075,165.08,5.0,26.15,210.37349,5462.2,5223.9,26.15,210.37349,2025-06-12 18:30:00,2025-06-12 18:45:00
121.08,133.149293,176.675,104.628724,141.875,125.916456,57.85,107.539757,88.7,95.67,10.025,112.24,11.475,113.0,5.85,26.3,258.22418,5443.72,5213.05,26.3,258.22418,2025-06-12 18:15:00,2025-06-12 18:30:00
121.08,133.149293,176.675,68.698767,264.85,125.916456,57.85,57.709918,95.525,56.8,10.925,107.84,21.9,105.0,5.75,26.45,307.13037,5442.31,5205.11,26.45,307.13037,2025-06-12 18:00:00,2025-06-12 18:15:00
75.85,93.142791,205.0,161.17857,231.475,86.640934,134.05,183.920681,57.975,163.42,11.3,112.72,27.125,120.28,3.8,26.55,356.73364,5444.39,5197.94,26.55,356.73364,2025-06-12 17:45:00,2025-06-12 18:00:00
75.85,93.142791,205.0,151.847974,108.425,86.640934,134.05,158.082796,91.9,120.78,12.325,112.72,28.375,116.0,0.875,26.6,407.78815,5426.89,5183.02,26.6,407.78815,2025-06-12 17:30:00,2025-06-12 17:45:00
75.85,93.142791,205.0,45.100484,133.85,86.640934,134.05,35.481159,92.525,52.86,13.15,107.75,33.6,91.36,1.975,26.65,458.62717,5384.85,5158.24,26.65,458.62717,2025-06-12 17:15:00,2025-06-12 17:30:00
75.85,93.142791,205.0,8.201568,214.55,86.640934,134.05,-6.132541,111.35,20.66,12.15,79.7,40.8,73.3,1.7,26.7,508.44504,5343.48,5123.59,26.7,508.44504,2025-06-12 17:00:00,2025-06-12 17:15:00
